wave,trust_stratum,spec,thresholded,n_cc,from,to,edge_key,weight,abs_weight,from_domain,to_domain,from_role,to_role,is_focal_edge,is_affect_affect,is_behavior_behavior,is_belief_affect,is_belief_behavior,is_affect_behavior,kind
56,low,g05_thr,True,383,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_thr,True,383,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0,0.0,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g05_thr,True,383,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_thr,True,383,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g05_thr,True,383,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g05_thr,True,383,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.522142337680245,0.522142337680245,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g075,False,383,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.350027751562316,0.350027751562316,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g075,False,383,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.267477724213927,0.267477724213927,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g075,False,383,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.25053034016802,0.25053034016802,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g075,False,383,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.240246805655903,0.240246805655903,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g075,False,383,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.222716478047016,0.222716478047016,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
56,low,g075,False,383,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.193270876135318,0.193270876135318,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g075,False,383,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.166529824308818,0.166529824308818,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g075,False,383,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.14666766730118,0.14666766730118,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g075,False,383,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.140327090154336,0.140327090154336,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g075,False,383,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.122296617057614,0.122296617057614,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.107834671759965,0.107834671759965,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
56,low,g075,False,383,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0921444858064795,0.0921444858064795,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
56,low,g075,False,383,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0695622643782032,0.0695622643782032,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
56,low,g075,False,383,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0422068154514394,0.0422068154514394,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0279237841159607,0.0279237841159607,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0274840359837989,0.0274840359837989,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g075,False,383,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0264913354127847,0.0264913354127847,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0224520941179743,0.0224520941179743,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0062428078171122,0.0062428078171122,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0041853555621712,0.0041853555621712,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g075,False,383,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
56,low,g075,False,383,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
56,low,g075,False,383,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.474336665165375,0.474336665165375,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05,False,407,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.26013725281793,0.26013725281793,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05,False,407,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.259472346662032,0.259472346662032,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05,False,407,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.228946825539151,0.228946825539151,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g05,False,407,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.196036924743611,0.196036924743611,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05,False,407,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.117235349024939,0.117235349024939,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05,False,407,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.113750868783799,0.113750868783799,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.0938656784582978,0.0938656784582978,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g05,False,407,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0822927967992277,0.0822927967992277,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0797709435878751,0.0797709435878751,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0776069830385028,0.0776069830385028,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.0760400848627696,0.0760400848627696,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05,False,407,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.0645822088898716,0.0645822088898716,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05,False,407,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0611075658340637,0.0611075658340637,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05,False,407,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0424758401645531,0.0424758401645531,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0408160253815509,0.0408160253815509,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05,False,407,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.0349678867104171,0.0349678867104171,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05,False,407,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0,0.0,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,high,g05,False,407,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05,False,407,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05,False,407,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05,False,407,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05,False,407,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.483318566836444,0.483318566836444,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05_spearman,False,407,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.204777603236577,0.204777603236577,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_spearman,False,407,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.191057018010504,0.191057018010504,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g05_spearman,False,407,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.178726598312927,0.178726598312927,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05_spearman,False,407,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.141314946906337,0.141314946906337,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_spearman,False,407,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.123595393025996,0.123595393025996,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g05_spearman,False,407,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.099034994506402,0.099034994506402,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_spearman,False,407,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0947815516871707,0.0947815516871707,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0877498803742573,0.0877498803742573,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.080560925043685,0.080560925043685,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05_spearman,False,407,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0783436942292012,0.0783436942292012,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_spearman,False,407,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0722884762254606,0.0722884762254606,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0663127173624585,0.0663127173624585,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.0647529146273732,0.0647529146273732,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_spearman,False,407,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0226310527068191,0.0226310527068191,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.0099761259808309,0.0099761259808309,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_spearman,False,407,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0,0.0,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,high,g05_spearman,False,407,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_spearman,False,407,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_spearman,False,407,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_spearman,False,407,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_spearman,False,407,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_spearman,False,407,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.503035074330785,0.503035074330785,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05_thr,True,407,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.29262961564814,0.29262961564814,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_thr,True,407,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.280476483798584,0.280476483798584,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05_thr,True,407,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.244663534192224,0.244663534192224,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g05_thr,True,407,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.217471559127613,0.217471559127613,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_thr,True,407,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.117437609661666,0.117437609661666,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.0,0.0,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g05_thr,True,407,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0,0.0,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,high,g05_thr,True,407,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.0,0.0,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g05_thr,True,407,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_thr,True,407,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0,0.0,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_thr,True,407,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_thr,True,407,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.0,0.0,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_thr,True,407,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.0,0.0,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_thr,True,407,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_thr,True,407,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g05_thr,True,407,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.0,0.0,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g05_thr,True,407,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g05_thr,True,407,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.474336665165375,0.474336665165375,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g075,False,407,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.26013725281793,0.26013725281793,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g075,False,407,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.259472346662032,0.259472346662032,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g075,False,407,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.228946825539151,0.228946825539151,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g075,False,407,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.196036924743611,0.196036924743611,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g075,False,407,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.117235349024939,0.117235349024939,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g075,False,407,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.113750868783799,0.113750868783799,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.0938656784582978,0.0938656784582978,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,high,g075,False,407,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0822927967992277,0.0822927967992277,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0797709435878751,0.0797709435878751,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.0776069830385028,0.0776069830385028,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.0760400848627696,0.0760400848627696,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g075,False,407,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.0645822088898716,0.0645822088898716,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,high,g075,False,407,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0611075658340637,0.0611075658340637,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
